FIPS,wkt_geom
21071,"37.29349,-82.70866 37.29811,-82.72622 37.30163,-82.73228 37.31490,-82.75022 37.47620,-82.92331 37.47942,-82.92419 37.68649,-82.94716 37.72086,-82.94411 37.72203,-82.94051 37.75311,-82.78546 37.75383,-82.78189 37.75293,-82.75747 37.75177,-82.72839 37.75161,-82.72549 37.72644,-82.65721 37.70317,-82.59930 37.69592,-82.58365 37.69178,-82.57471 37.68980,-82.57198 37.68751,-82.57160 37.45455,-82.59104 37.44780,-82.59225 37.41810,-82.60547 37.32852,-82.66891 37.31593,-82.67934 37.31164,-82.68380 37.29349,-82.70866"
21073,"38.09984,-84.91154 38.10069,-84.92203 38.10216,-84.93716 38.12386,-85.04591 38.25723,-85.02023 38.28444,-85.00742 38.34838,-84.96943 38.35056,-84.96694 38.36717,-84.92537 38.36797,-84.92238 38.34797,-84.75385 38.19537,-84.73907 38.11733,-84.87373 38.10048,-84.90447 38.09984,-84.91154"
21075,"36.49744,-89.53262 36.49880,-89.53606 36.50378,-89.54408 36.51874,-89.56699 36.52100,-89.56756 36.52599,-89.56814 36.54141,-89.56815 36.54459,-89.56758 36.54821,-89.56586 36.55321,-89.56129 36.55547,-89.55900 36.55774,-89.55614 36.56047,-89.54869 36.62570,-89.36355 36.62976,-89.34576 36.65301,-89.17709 36.64565,-89.14099 36.59227,-88.93838 36.58078,-88.90694 36.57757,-88.89895 36.57392,-88.89497 36.49980,-88.82986 36.49953,-88.85035 36.49930,-88.89271 36.49744,-89.53262"
21077,"38.66679,-84.94141 38.67315,-84.95399 38.68329,-84.97048 38.71129,-84.99177 38.76423,-85.02512 38.86658,-84.78750 38.78067,-84.67780 38.72009,-84.78987 38.66928,-84.92297 38.66679,-84.94141"
21079,"37.47314,-84.37778 37.48310,-84.44214 37.48368,-84.44501 37.49181,-84.47697 37.59622,-84.63334 37.61306,-84.65725 37.64471,-84.69999 37.64706,-84.70216 37.69461,-84.74567 37.69925,-84.74828 37.70198,-84.74869 37.70742,-84.74834 37.81538,-84.72390 37.82276,-84.70358 37.82434,-84.69765 37.82585,-84.68996 37.82653,-84.68409 37.82684,-84.68056 37.82625,-84.67711 37.76941,-84.52750 37.75621,-84.51556 37.59587,-84.38151 37.54501,-84.35944 37.54181,-84.35909 37.53771,-84.35879 37.50396,-84.36578 37.49543,-84.36811 37.47533,-84.37589 37.47314,-84.37778"
21081,"38.47618,-84.58662 38.48922,-84.62930 38.51084,-84.65967 38.61494,-84.78132 38.70061,-84.79054 38.70425,-84.79089 38.73650,-84.79176 38.75092,-84.78906 38.76894,-84.78554 38.80477,-84.64428 38.80508,-84.64072 38.78655,-84.53969 38.53783,-84.48351 38.50925,-84.49489 38.47618,-84.58662"
21083,"36.49797,-88.49379 36.49884,-88.80800 36.49914,-88.81348 36.76173,-88.82452 36.94896,-88.81708 36.95295,-88.72720 36.94530,-88.49005 36.75938,-88.48911 36.49797,-88.49379"
21085,"37.31894,-86.47533 37.39875,-86.62392 37.40196,-86.62554 37.40929,-86.62874 37.53406,-86.66978 37.55003,-86.67381 37.55456,-86.67365 37.61796,-86.53637 37.61878,-86.53284 37.61916,-86.52992 37.61951,-86.52584 37.59922,-86.26338 37.59859,-86.25702 37.59803,-86.25298 37.59748,-86.24951 37.57280,-86.12568 37.57090,-86.12286 37.49898,-86.06519 37.49667,-86.06355 37.42710,-86.04183 37.39471,-86.03522 37.39244,-86.03532 37.38974,-86.03603 37.38706,-86.03732 37.38484,-86.03916 37.34240,-86.07820 37.33977,-86.08122 37.32637,-86.10500 37.32510,-86.10796 37.32385,-86.11207 37.31894,-86.47533"
21087,"37.10947,-85.53623 37.11858,-85.62123 37.12166,-85.63262 37.14081,-85.66399 37.14641,-85.66890 37.17979,-85.69146 37.29411,-85.70530 37.31636,-85.70590 37.32225,-85.70560 37.32676,-85.70479 37.34299,-85.70164 37.35651,-85.69864 37.43769,-85.66896 37.43992,-85.66769 37.46830,-85.64706 37.47083,-85.64114 37.47073,-85.63766 37.46742,-85.60533 37.46688,-85.60246 37.46286,-85.59048 37.35725,-85.48246 37.34881,-85.47422 37.19672,-85.36389 37.19440,-85.36229 37.18977,-85.35966 37.18750,-85.35978 37.18177,-85.36472 37.17742,-85.37017 37.16748,-85.38459 37.15940,-85.40064 37.14968,-85.42198 37.14253,-85.43855 37.12717,-85.48156 37.11111,-85.53094 37.10947,-85.53623"
21089,"38.38015,-82.81861 38.38031,-82.82154 38.40241,-82.97081 38.40517,-82.97998 38.40623,-82.98283 38.48747,-83.12880 38.50997,-83.16869 38.71439,-83.02710 38.71635,-83.02433 38.71790,-83.01974 38.74363,-82.93126 38.74561,-82.92408 38.74634,-82.92141 38.74734,-82.91633 38.74855,-82.91022 38.74908,-82.90308 38.74787,-82.88900 38.74678,-82.88555 38.74375,-82.87991 38.73891,-82.87444 38.54109,-82.69596 38.53346,-82.69032 38.51031,-82.67348 38.50614,-82.67210 38.38015,-82.81861"
21091,"37.65784,-86.63015 37.66182,-86.64512 37.73634,-86.83204 37.89273,-86.97923 37.89550,-86.98148 37.89778,-86.98198 37.93056,-86.98904 37.98687,-86.86328 37.98815,-86.85973 37.99025,-86.85206 37.99277,-86.84262 37.99300,-86.83269 37.99189,-86.82338 37.99091,-86.81991 37.91314,-86.66867 37.91035,-86.66586 37.90525,-86.66080 37.90252,-86.66032 37.65784,-86.63015"
21093,"37.43720,-85.88998 37.44609,-86.05545 37.45132,-86.06390 37.59924,-86.28140 37.80325,-86.16003 38.00169,-86.00669 38.00342,-86.00369 38.00468,-86.00012 38.01211,-85.95885 37.98361,-85.91465 37.92067,-85.84181 37.91601,-85.83737 37.81845,-85.74659 37.76679,-85.70435 37.73133,-85.68753 37.72865,-85.68884 37.43720,-85.88998"
21095,"36.67254,-83.46525 36.72356,-83.49509 36.72636,-83.49658 36.73284,-83.49894 36.73839,-83.50080 36.81303,-83.51267 36.81578,-83.51303 36.81849,-83.51281 36.90328,-83.50026 37.01286,-83.22522 37.02496,-83.17857 37.02568,-83.17504 37.02089,-82.94899 37.02029,-82.94615 37.01922,-82.94336 37.01147,-82.92613 37.00638,-82.91618 36.98360,-82.87373 36.98115,-82.87048 36.97776,-82.86674 36.96388,-82.86015 36.93207,-82.86075 36.91682,-82.86657 36.90342,-82.87195 36.89360,-82.87816 36.75433,-83.13924 36.74981,-83.14825 36.74818,-83.15185 36.74697,-83.15482 36.67645,-83.41665 36.67553,-83.42535 36.67254,-83.46525"
21097,"38.27710,-84.44497 38.28413,-84.45036 38.28694,-84.45251 38.43802,-84.54034 38.48623,-84.56534 38.48896,-84.56574 38.50610,-84.54044 38.53783,-84.48351 38.56432,-84.42098 38.56494,-84.41386 38.57991,-84.21946 38.57790,-84.21489 38.45940,-84.09925 38.36724,-84.20362 38.34399,-84.23293 38.31736,-84.26832 38.31308,-84.27450 38.30843,-84.28246 38.28402,-84.34937 38.27924,-84.39785 38.27895,-84.40199 38.27710,-84.44497"
21099,"37.14693,-85.90749 37.14816,-85.91841 37.16548,-86.06205 37.33442,-86.16602 37.44609,-86.05545 37.43720,-85.88998 37.42709,-85.76578 37.41729,-85.66943 37.41495,-85.66723 37.40439,-85.66314 37.39891,-85.66226 37.39437,-85.66192 37.39210,-85.66203 37.17979,-85.69146 37.16714,-85.75106 37.15067,-85.85069 37.14856,-85.87102 37.14730,-85.88956 37.14693,-85.90749"
21101,"37.64490,-87.73822 37.90416,-87.93446 37.90687,-87.93382 37.91409,-87.93074 37.91632,-87.92778 37.91986,-87.92187 37.92382,-87.91187 37.92512,-87.90775 37.97198,-87.60136 37.97193,-87.59844 37.93892,-87.40902 37.93493,-87.38754 37.93163,-87.38063 37.90070,-87.32318 37.89601,-87.31457 37.89415,-87.31171 37.78437,-87.28350 37.77982,-87.28247 37.77757,-87.28312 37.75939,-87.30579 37.67796,-87.41988 37.67222,-87.42876 37.67091,-87.43171 37.67005,-87.43464 37.65292,-87.49500 37.65282,-87.49798 37.64490,-87.73822"
21103,"38.33220,-84.97337 38.35907,-85.29601 38.40727,-85.33909 38.46820,-85.35680 38.49324,-85.33244 38.59304,-85.17411 38.60142,-85.09050 38.59923,-85.08002 38.56836,-85.01649 38.56446,-85.00906 38.41906,-84.89332 38.41628,-84.89172 38.36632,-84.87841 38.36361,-84.87859 38.36091,-84.87934 38.35643,-84.88080 38.35120,-84.88641 38.34993,-84.88885 38.33220,-84.97337"
21105,"36.49914,-88.81348 36.49980,-88.82986 36.65301,-89.17709 36.71609,-89.19863 36.72153,-89.19804 36.72742,-89.19629 36.73512,-89.19225 36.75867,-89.17951 36.76093,-89.17720 36.79368,-89.12461 36.80380,-89.10806 36.77986,-88.82264 36.49914,-88.81348"
21107,"37.10982,-87.52806 37.10987,-87.53152 37.11037,-87.53439 37.12347,-87.58774 37.14936,-87.67831 37.15510,-87.69839 37.15650,-87.70124 37.20066,-87.77530 37.23781,-87.80566 37.24010,-87.80733 37.31736,-87.85361 37.32010,-87.85471 37.32460,-87.85230 37.32684,-87.85052 37.33670,-87.84161 37.35191,-87.82680 37.56574,-87.38005 37.56250,-87.37608 37.56020,-87.37440 37.53093,-87.36015 37.39529,-87.30553 37.39029,-87.30452 37.38213,-87.30476 37.37760,-87.30489 37.18691,-87.31686 37.18465,-87.31750 37.18196,-87.31931 37.15510,-87.33858 37.14218,-87.37707 37.13961,-87.38580 37.10982,-87.52806"
21109,"37.25462,-83.95155 37.25672,-83.99773 37.25791,-84.01385 37.25973,-84.03400 37.26036,-84.03800 37.26094,-84.04086 37.26594,-84.05092 37.26743,-84.05370 37.30310,-84.11020 37.32689,-84.14500 37.32971,-84.14711 37.38298,-84.17112 37.39085,-84.17461 37.49635,-84.20945 37.50278,-84.21132 37.50736,-84.21215 37.51010,-84.21254 37.51960,-84.21186 37.52406,-84.20980 37.56327,-84.18258 37.56451,-84.17958 37.56706,-84.16544 37.56764,-84.15784 37.57994,-83.98595 37.57965,-83.97957 37.57726,-83.96695 37.57610,-83.96122 37.57402,-83.95556 37.57093,-83.94765 37.56790,-83.94090 37.56447,-83.93533 37.56205,-83.93203 37.55529,-83.92323 37.54954,-83.91669 37.53572,-83.90261 37.52811,-83.89505 37.52576,-83.89348 37.52063,-83.89038 37.34636,-83.78581 37.34008,-83.78745 37.33564,-83.78954 37.33343,-83.79086 37.25704,-83.90562 37.25600,-83.91264 37.25462,-83.95155"
21111,"37.99624,-85.94325 38.01211,-85.95885 38.17498,-85.91352 38.17993,-85.91211 38.18218,-85.91142 38.18664,-85.90885 38.19242,-85.90505 38.27623,-85.83994 38.38362,-85.64363 38.27322,-85.41357 38.15689,-85.43526 38.11873,-85.44733 38.07890,-85.56129 37.99624,-85.94325"
21113,"37.73227,-84.58535 37.73246,-84.59000 37.74408,-84.61953 37.81538,-84.72390 37.81769,-84.72491 37.82045,-84.72591 37.82457,-84.72681 37.85893,-84.72341 38.00581,-84.67296 37.98332,-84.60954 37.93243,-84.48495 37.90093,-84.45847 37.88799,-84.45293 37.84909,-84.44508 37.80486,-84.47320 37.80222,-84.47513 37.80005,-84.47761 37.77308,-84.51733 37.73439,-84.58171 37.73227,-84.58535"
21115,"37.70496,-82.91054 37.70602,-82.91336 37.72086,-82.94411 37.72289,-82.94801 37.72524,-82.94956 37.85810,-83.01255 37.96721,-82.98831 37.98634,-82.98077 37.98893,-82.97820 38.00602,-82.95795 38.00677,-82.95496 38.00568,-82.95155 37.96776,-82.83846 37.88307,-82.62222 37.72646,-82.64146 37.72116,-82.64429 37.70517,-82.90585 37.70496,-82.91054"
21117,"38.78593,-84.58111 38.78669,-84.58875 38.78795,-84.59753 38.78854,-84.60103 38.79104,-84.60677 38.79723,-84.61404 38.79956,-84.61566 39.07487,-84.62270 39.09328,-84.52644 39.09473,-84.51349 38.97666,-84.43723 38.97435,-84.43620 38.80642,-84.41416 38.78655,-84.53969 38.78593,-84.58111"
21119,"37.18431,-82.97919 37.23849,-83.12624 37.45344,-83.13567 37.45570,-83.13548 37.51810,-83.09523 37.52247,-83.09194 37.52455,-83.08827 37.53086,-83.07027 37.53162,-83.06731 37.53041,-83.06159 37.50687,-82.96130 37.46070,-82.83925 37.42500,-82.76867 37.29349,-82.70866 37.28903,-82.71023 37.28684,-82.71159 37.28422,-82.71357 37.27705,-82.73162 37.19805,-82.93919 37.18548,-82.97562 37.18431,-82.97919"
21121,"36.69242,-83.88450 36.72988,-83.96738 36.76110,-83.99442 36.85571,-84.06754 36.85805,-84.06909 36.90428,-84.08707 36.95578,-84.10122 36.95852,-84.10159 36.96294,-84.09897 36.96558,-84.09705 36.96862,-84.09394 37.03893,-83.93236 37.05639,-83.87791 37.03201,-83.75559 37.03142,-83.75275 36.95788,-83.59396 36.94139,-83.57277 36.93863,-83.57184 36.91495,-83.58006 36.69242,-83.88450"
21123,"37.41729,-85.66943 37.41943,-85.73775 37.43720,-85.88998 37.44494,-85.89076 37.45903,-85.89182 37.47494,-85.89278 37.48718,-85.89278 37.49443,-85.89242 37.51435,-85.89087 37.53288,-85.88881 37.53830,-85.88796 37.54593,-85.88527 37.54816,-85.88400 37.55038,-85.88215 37.62475,-85.80583 37.73133,-85.68753 37.69748,-85.60661 37.69325,-85.60218 37.55360,-85.50668 37.54531,-85.50306 37.49622,-85.48655 37.47062,-85.48038 37.46788,-85.47996 37.41729,-85.66943"
21125,"36.93756,-84.35970 36.93871,-84.36539 36.94019,-84.36817 36.94660,-84.36946 36.94886,-84.36931 36.95834,-84.36808 37.19421,-84.28819 37.22889,-84.27129 37.23377,-84.26863 37.28661,-84.23074 37.28877,-84.22826 37.32629,-84.14156 37.33028,-84.12910 37.33012,-84.12563 37.25462,-83.95155 37.10130,-83.87684 37.09347,-83.87453 37.08982,-83.87424 37.05639,-83.87791 36.99974,-83.93932 36.99327,-83.94672 36.98943,-83.95220 36.98730,-83.95525 36.97891,-83.97030 36.94016,-84.16866 36.93953,-84.17505 36.93941,-84.18256 36.93756,-84.35970"
21127,"37.88294,-82.61989 37.88307,-82.62222 37.88570,-82.63659 37.96655,-82.99305 37.97115,-83.00259 37.97453,-83.00639 37.97691,-83.00852 37.98739,-83.01755 37.99022,-83.01964 37.99580,-83.02208 37.99855,-83.02242 38.00901,-83.02267 38.01625,-83.02203 38.18121,-82.92063 38.24043,-82.81430 38.24207,-82.81121 38.24327,-82.80817 38.26632,-82.69853 38.26971,-82.67765 38.27096,-82.65931 38.27144,-82.65163 38.27226,-82.62569 38.27209,-82.62277 38.27145,-82.61930 38.27083,-82.61642 38.26976,-82.61359 38.26672,-82.60799 38.26274,-82.60190 38.25877,-82.59581 38.25595,-82.59431 38.25082,-82.59186 37.97584,-82.47728 37.95838,-82.48409 37.95081,-82.49476 37.88406,-82.61569 37.88294,-82.61989"
21129,"37.48871,-83.82888 37.48887,-83.83236 37.49762,-83.86423 37.52063,-83.89038 37.53961,-83.90813 37.54336,-83.91076 37.62544,-83.86906 37.66487,-83.82819 37.66745,-83.82509 37.71181,-83.76398 37.71394,-83.76091 37.71731,-83.75540 37.71808,-83.75243 37.72017,-83.72953 37.71881,-83.71040 37.64077,-83.53308 37.50621,-83.58634 37.49224,-83.76876 37.48975,-83.80266 37.48902,-83.81608 37.48871,-83.82888"
21131,"36.89050,-83.46265 36.89109,-83.46549 36.89481,-83.47614 36.90328,-83.50026 36.90886,-83.50269 37.04737,-83.54760 37.08634,-83.55489 37.16125,-83.55412 37.16804,-83.55358 37.17072,-83.55279 37.23440,-83.52686 37.28361,-83.48407 37.28576,-83.48158 37.31370,-83.42249 37.32015,-83.40631 37.32071,-83.39931 37.30051,-83.35922 37.18008,-83.21692 37.17719,-83.21369 37.10596,-83.17227 37.08516,-83.16537 37.02333,-83.18217 36.97227,-83.26615 36.97018,-83.26978 36.96644,-83.27644 36.89612,-83.40282 36.89445,-83.40583 36.89369,-83.40878 36.89299,-83.41287 36.89274,-83.41692 36.89050,-83.46265"
21133,"36.96564,-83.14780 36.96630,-83.15178 36.97095,-83.15369 36.98057,-83.15519 36.98331,-83.15553 36.98645,-83.15469 36.99616,-83.14925 37.17779,-83.04403 37.19756,-83.00583 37.26271,-82.85002 37.26968,-82.82795 37.27039,-82.82441 37.27721,-82.73450 37.27705,-82.73162 37.24882,-82.63391 37.24772,-82.63054 37.24669,-82.62831 37.24254,-82.61942 37.24057,-82.61671 37.23811,-82.61346 37.22046,-82.59075 37.21557,-82.58483 37.21315,-82.58216 37.20833,-82.57739 37.20028,-82.57177 37.19415,-82.56939 37.03480,-82.73164 36.97776,-82.86674 36.96564,-83.14780"
21135,"38.33128,-83.34403 38.33142,-83.34696 38.33328,-83.35680 38.33436,-83.36024 38.43747,-83.58294 38.43937,-83.58456 38.53227,-83.64718 38.64267,-83.64836 38.64539,-83.64815 38.65820,-83.64062 38.66923,-83.63383 38.67183,-83.63126 38.67790,-83.61846 38.68052,-83.61112 38.68162,-83.60803 38.69127,-83.57240 38.69339,-83.55982 38.69585,-83.54485 38.69653,-83.53662 38.71439,-83.02710 38.71025,-83.02777 38.68158,-83.03563 38.66594,-83.04056 38.59631,-83.08154 38.35143,-83.23061 38.34817,-83.23794 38.33905,-83.26401 38.33561,-83.27664 38.33152,-83.33990 38.33128,-83.34403"
21137,"37.24746,-84.73196 37.43630,-84.86143 37.46746,-84.86935 37.47926,-84.86920 37.52499,-84.86635 37.55107,-84.86007 37.63534,-84.66975 37.63309,-84.65884 37.48743,-84.45869 37.33490,-84.51366 37.24746,-84.73196"
21139,"36.98613,-88.24982 37.02648,-88.49241 37.02790,-88.49931 37.03164,-88.51310 37.03350,-88.51884 37.03489,-88.52170 37.03949,-88.53087 37.04133,-88.53372 37.06417,-88.55592 37.06646,-88.55762 37.07101,-88.55988 37.07328,-88.56042 37.29685,-88.51131 37.29957,-88.51070 37.30409,-88.50948 37.31675,-88.50526 37.34930,-88.49383 37.35698,-88.49083 37.35969,-88.48964 37.37595,-88.48247 37.37866,-88.48127 37.39355,-88.47238 37.40076,-88.46764 37.40748,-88.45828 37.40926,-88.45478 37.41238,-88.44836 37.41905,-88.43320 37.41990,-88.42739 37.42029,-88.41985 37.40931,-88.35918 37.40086,-88.32860 37.39992,-88.32571 37.39854,-88.32284 37.38844,-88.31026 37.26828,-88.21964 37.26508,-88.21738 37.26281,-88.21627 37.25780,-88.21404 37.25051,-88.21127 37.16642,-88.19078 37.16323,-88.19026 37.16006,-88.19032 37.00488,-88.22128 37.00216,-88.22189 36.99993,-88.22539 36.98613,-88.24982"
21141,"36.65334,-87.06846 36.75402,-87.06807 37.06864,-87.06071 37.07078,-87.05429 37.07196,-87.04560 37.07235,-87.04212 37.07433,-87.00629 37.07620,-86.96526 37.07629,-86.94794 37.07572,-86.94219 37.07516,-86.93760 37.07050,-86.91006 37.06586,-86.88426 37.05735,-86.84764 37.00917,-86.68274 36.89118,-86.62270 36.65554,-86.77002 36.65334,-87.06846"
21143,"36.86966,-88.17065 36.98613,-88.24982 37.08751,-88.23197 37.09022,-88.23135 37.12367,-88.22154 37.12637,-88.21976 37.13087,-88.21622 37.13311,-88.21388 37.13489,-88.21096 37.13755,-88.20514 37.18306,-88.09806 37.17706,-88.05080 37.16928,-88.04460 36.97924,-87.89735 36.96696,-87.89417 36.92107,-87.99244 36.86966,-88.17065"
21145,"36.94530,-88.49005 36.94648,-88.70885 36.94896,-88.81708 37.21841,-88.93250 37.21794,-88.92904 37.21376,-88.90942 37.20775,-88.88520 37.20312,-88.86675 37.20219,-88.86329 37.10905,-88.61421 37.10720,-88.61020 37.10582,-88.60733 37.10399,-88.60447 37.02737,-88.49010 36.94530,-88.49005"
21147,"36.59549,-84.26110 36.60501,-84.78193 36.60566,-84.79866 36.76450,-84.67642 36.86213,-84.59814 36.87077,-84.58721 36.94893,-84.42466 36.95971,-84.37894 36.95834,-84.36808 36.94223,-84.30979 36.61327,-84.24297 36.61098,-84.24255 36.60874,-84.24329 36.60658,-84.24574 36.59549,-84.26110"
21149,"37.38589,-87.21368 37.39029,-87.30452 37.41218,-87.33691 37.42004,-87.34537 37.62272,-87.50570 37.62820,-87.50787 37.63048,-87.50839 37.63321,-87.50890 37.63863,-87.50760 37.64178,-87.50635 37.64448,-87.50511 37.65282,-87.49798 37.66746,-87.46902 37.68512,-87.41444 37.57160,-87.06334 37.56403,-87.04733 37.41922,-87.10775 37.41399,-87.11835 37.38589,-87.21368"
21151,"37.51892,-84.26944 37.51901,-84.29268 37.51916,-84.29616 37.53771,-84.35879 37.65648,-84.45242 37.72951,-84.50629 37.76710,-84.52648 37.76941,-84.52750 37.84136,-84.48880 37.84305,-84.48577 37.89257,-84.38838 37.89381,-84.38538 37.91482,-84.28110 37.84997,-84.09480 37.84803,-84.09202 37.83878,-84.08803 37.79967,-84.08681 37.56888,-84.10367 37.52348,-84.20693 37.51892,-84.26944"
21153,"37.48750,-82.92230 37.48891,-82.93148 37.48997,-82.93430 37.49251,-82.93930 37.50410,-82.96037 37.65862,-83.22872 37.67152,-83.24977 37.67899,-83.25380 37.68176,-83.25473 37.76910,-83.27477 37.89429,-83.13036 37.89434,-83.11399 37.89416,-83.11050 37.88744,-83.04328 37.87907,-83.03116 37.84028,-82.99368 37.83551,-82.98942 37.77839,-82.95769 37.76858,-82.95272 37.64312,-82.90964 37.63392,-82.90755 37.53199,-82.88811 37.50733,-82.90252 37.48750,-82.92230"
21155,"37.41594,-85.09474 37.41674,-85.28321 37.41686,-85.28668 37.41743,-85.29013 37.46788,-85.47996 37.56194,-85.52599 37.67552,-85.46169 37.68393,-85.45541 37.72599,-85.41061 37.63004,-85.04245 37.41647,-85.05933 37.41594,-85.09474"
21157,"36.75938,-88.48911 36.94530,-88.49005 37.02737,-88.49010 37.05230,-88.43613 37.05496,-88.42975 37.05627,-88.42339 37.05757,-88.41702 37.06536,-88.37711 37.06579,-88.37422 37.06614,-88.36326 37.06609,-88.35692 37.06605,-88.35345 37.06506,-88.34425 37.06270,-88.33505 37.06038,-88.32874 37.05433,-88.31385 37.05020,-88.30814 37.04561,-88.30303 37.03645,-88.29337 37.03187,-88.28884 36.98655,-88.24693 36.95911,-88.22436 36.94859,-88.21590 36.94174,-88.21141 36.92668,-88.20188 36.91846,-88.19685 36.90706,-88.19071 36.86966,-88.17065 36.76118,-88.12145 36.75938,-88.48911"
21159,"37.67544,-82.44855 37.67564,-82.45203 37.68751,-82.57160 37.71056,-82.62544 37.71370,-82.63273 37.71570,-82.63604 37.72116,-82.64429 37.76723,-82.66336 37.79274,-82.67268 37.79781,-82.67396 37.85736,-82.67429 37.95475,-82.57983 37.95636,-82.57616 37.96400,-82.54267 37.96328,-82.53806 37.95081,-82.49476 37.89899,-82.43945 37.89611,-82.43680 37.88697,-82.42846 37.78686,-82.34039 37.77714,-82.33284 37.76245,-82.32264 37.75993,-82.32314 37.74689,-82.33317 37.69293,-82.38972 37.68868,-82.39480 37.68401,-82.40050 37.68025,-82.40611 37.67853,-82.41560 37.67544,-82.44855"
21161,"38.46445,-83.86751 38.49336,-83.93420 38.51374,-83.95326 38.59117,-83.99928 38.76656,-83.91157 38.76643,-83.90862 38.76568,-83.90218 38.76451,-83.89635 38.76134,-83.88654 38.75719,-83.87505 38.64267,-83.64836 38.63560,-83.64355 38.61780,-83.63147 38.53439,-83.64406 38.53227,-83.64718 38.46445,-83.86751"
21163,"37.80325,-86.16003 38.05159,-86.50314 38.12477,-86.47324 38.12699,-86.47139 38.19474,-86.38833 38.19556,-86.38478 38.19529,-86.37424 38.19323,-86.36437 38.00169,-86.00669 37.87408,-85.98531 37.82417,-86.01625 37.80325,-86.16003"
21165,"37.81800,-83.58180 37.81864,-83.59518 37.82241,-83.63573 37.82371,-83.64194 37.83076,-83.66776 37.83181,-83.67060 37.90145,-83.76034 37.90427,-83.76246 37.92308,-83.77619 37.93970,-83.78191 37.94518,-83.78266 37.95066,-83.78341 37.98298,-83.78500 37.98615,-83.78474 37.98883,-83.78395 37.99898,-83.76795 38.00065,-83.76490 38.00480,-83.75639 38.00967,-83.74430 38.06151,-83.57452 38.06340,-83.54801 38.06351,-83.54097 38.05432,-83.47379 38.05328,-83.47095 38.03015,-83.44415 38.02687,-83.44208 38.00739,-83.44310 37.97480,-83.44519 37.96439,-83.44604 37.95450,-83.44803 37.86073,-83.49894 37.83346,-83.53561 37.82925,-83.54237 37.82472,-83.55207 37.82068,-83.56232 37.81876,-83.56948 37.81848,-83.57301 37.81800,-83.58180"
